timestamp,irradiance_W_m2,temp_C,humidity_pct,wind_speed_kmph,precipitation_probability_pct,air_pressure_hPa,uv_index
12/08/2023 13:00,609.48,28.48,86.7,20.49,73.2,1013.54,4.36
12/08/2023 14:00,565.14,28.54,84.6,20.89,0,1012.43,3.51
12/08/2023 15:00,359.83,28.35,84.1,23.18,0,1012.24,2.74
12/08/2023 16:00,205.26,27.79,83.9,24.12,0,1012.51,1.85
12/08/2023 17:00,12.1,27.6,84.6,23.6,74.7,1013.61,0.96
12/08/2023 18:00,8.31,27.69,83.5,24.21,59.8,1013.91,0
12/08/2023 19:00,10.9,27.11,81.4,24.73,0,1010.79,0
12/08/2023 20:00,0,26.28,84.9,25.45,0,1012.91,0
12/08/2023 21:00,12.96,26.04,86.9,22.69,85.3,1013.02,0
12/08/2023 22:00,5.97,25.34,90,23.49,51.8,1014.55,0
12/08/2023 23:00,0,25.09,86.9,25.32,0,1011.59,0
13/08/2023 00:00,14.47,24.9,86.7,22.74,43.9,1013.67,0
13/08/2023 01:00,9.54,25.21,94,21.29,57.8,1013.61,0
13/08/2023 02:00,0,25.06,94.8,20.79,46.7,1013.04,0
13/08/2023 03:00,0,24.9,94.6,20.15,66.3,1012.52,0
13/08/2023 04:00,8.86,25.05,94.1,19.19,30.3,1013.39,0
13/08/2023 05:00,9.42,24.97,94.8,17.73,38.8,1011.1,0
13/08/2023 06:00,6.57,26.25,94.2,16.71,54.7,1013.25,0
13/08/2023 07:00,64.7,26.56,95.6,18.4,65.5,1013.43,0.95
13/08/2023 08:00,243.08,26.33,95.2,17.09,51.8,1013.7,2.02
13/08/2023 09:00,414.06,27.2,94,18.02,48.2,1013.6,3.12
13/08/2023 10:00,634.79,28.06,92.7,18.09,55.7,1012.35,3.73
13/08/2023 11:00,598.83,27.84,89,19.74,70.6,1012.93,4.39
13/08/2023 12:00,626.33,28.71,90.1,20.11,68.2,1012.13,4.28
13/08/2023 13:00,568.56,28.69,86.3,20.34,46.9,1012.49,3.87
13/08/2023 14:00,504.53,28.36,86.4,20.98,55.7,1014.73,3.61
13/08/2023 15:00,358.83,28.3,84.4,21.51,63.5,1013.41,2.9
13/08/2023 16:00,191.28,28.03,82.8,22.68,56.2,1014.13,1.92
13/08/2023 17:00,19.66,27.79,81.3,24.24,41.7,1013.91,0.92
13/08/2023 18:00,0,27.64,82.3,26.34,39.9,1014.51,0
13/08/2023 19:00,6.18,26.8,79.8,22.63,39.4,1013.47,0
13/08/2023 20:00,1.24,26.5,82.8,23.77,59.5,1013.28,0
13/08/2023 21:00,5.03,26.43,87.1,24.18,59.4,1011.75,0
13/08/2023 22:00,7.03,25.58,84.6,25.43,59,1012.71,0
13/08/2023 23:00,0,25.35,86.8,25.2,45.9,1014.61,0
14/08/2023 00:00,0,24.9,87.8,20.97,0,1014.87,0
14/08/2023 01:00,7.44,25.39,91.7,19.75,0,1013.47,0
14/08/2023 02:00,2.84,24.9,93.7,17.49,0,1013.36,0
14/08/2023 03:00,0,24.91,93.3,21.45,0,1012.92,0
14/08/2023 04:00,0,25.34,92.5,17.66,0,1010.97,0
14/08/2023 05:00,0,25.53,92.5,17.76,0,1011.59,0
14/08/2023 06:00,0,26.06,92.5,17.82,0,1013.01,0
14/08/2023 07:00,44.5,26.79,95.6,17.39,0,1015.08,0.97
14/08/2023 08:00,246.01,26.78,94.4,16.42,0,1015.42,2
14/08/2023 09:00,485.09,27.52,91.7,16.29,0,1012.22,3.08
14/08/2023 10:00,591.02,27.35,89.4,18.04,0,1011.59,4.12
14/08/2023 11:00,723.2,27.89,90.8,20.26,0,1012.26,4.17
14/08/2023 12:00,648.82,28.28,92.5,18.49,0,1011.13,4.39
14/08/2023 13:00,632.64,28.39,87.9,20.56,0,1011.87,4.28
14/08/2023 14:00,577.67,28.32,85.8,20.59,0,1013.44,3.74
14/08/2023 15:00,401.09,28.99,86.2,22.71,0,1013.09,2.87
14/08/2023 16:00,206.77,28.01,82.4,22.93,0,1015.51,1.77
14/08/2023 17:00,23.66,27.56,83.2,26.26,78.5,1012.23,0.91
14/08/2023 18:00,0,26.89,86.1,24.93,70.2,1013.82,0
14/08/2023 19:00,7.49,26.82,79.8,23.97,0,1013.62,0
14/08/2023 20:00,0,26.45,80.5,25.77,0,1011.62,0
14/08/2023 21:00,15.56,25.92,84,23.22,0,1010.51,0
14/08/2023 22:00,0.77,25.87,85.7,22.74,75.1,1012.73,0
14/08/2023 23:00,0,24.95,84.7,23.7,67,1012.38,0
15/08/2023 00:00,0,25.12,87.2,23.67,65.1,1013.66,0
15/08/2023 01:00,8.05,25.26,91.2,23.26,52.3,1012.47,0
15/08/2023 02:00,0,24.95,92.8,22.79,51,1012.42,0
15/08/2023 03:00,5.01,25.78,95.2,19.42,57.3,1013.48,0
15/08/2023 04:00,0,25.11,96.8,19.66,59.1,1013.33,0
15/08/2023 05:00,5.93,25.49,94.7,16.67,50.9,1013.89,0
15/08/2023 06:00,0,25.72,97.7,18.05,71.3,1014.21,0
15/08/2023 07:00,47.58,26.43,96.7,18.11,44.8,1014.8,0.95
15/08/2023 08:00,233.73,26.94,94.2,17.3,68.9,1012.76,1.94
15/08/2023 09:00,522.48,27.61,91.1,19.13,60.9,1013.57,3.16
15/08/2023 10:00,612.88,27.9,91.9,15.91,36.2,1011.84,4.02
15/08/2023 11:00,730.47,28.03,89.9,18.46,63.3,1013.62,4.46
15/08/2023 12:00,756.84,28.1,90.1,20.46,64.4,1012.45,4.39
15/08/2023 13:00,583.19,28.39,89.2,18.45,62.5,1012.01,3.95
15/08/2023 14:00,589.1,28.74,86.7,19.82,48.9,1012.23,3.63
15/08/2023 15:00,398.67,28.31,83,22.62,42.3,1011.56,2.94
15/08/2023 16:00,233.68,28.04,82.3,23.23,45.9,1012.48,1.86
15/08/2023 17:00,22.44,27.42,81.8,22.24,54.8,1011.54,0.91
15/08/2023 18:00,0,27.68,83.8,25.51,48.6,1012.94,0
15/08/2023 19:00,2.82,26.36,86.5,24.43,65.7,1012.74,0
15/08/2023 20:00,0.85,26.55,85.5,25.34,64.8,1013.08,0
15/08/2023 21:00,9.94,25.61,81.1,25.61,47.5,1011.73,0
15/08/2023 22:00,0.97,25.31,86.6,23.59,52.4,1013.5,0
15/08/2023 23:00,0,24.9,86,24.51,42.3,1015.17,0
16/08/2023 00:00,0,25.46,89.2,24.41,61.3,1012.26,0
16/08/2023 01:00,0,25.17,94.4,22.38,58.4,1013.61,0
16/08/2023 02:00,2.28,25.14,90,19.84,42.7,1013.23,0
16/08/2023 03:00,0,24.9,95.9,19.42,57.2,1012.34,0
16/08/2023 04:00,3.96,24.9,94.5,20.37,51.3,1011.13,0
16/08/2023 05:00,0,25.82,96.6,17.96,53.7,1013.88,0
16/08/2023 06:00,1.08,25.99,94.4,17.11,44.3,1010.42,0
16/08/2023 07:00,49.58,26.31,95.8,19.37,61.1,1012.08,0.99
16/08/2023 08:00,276.86,26.97,96.1,16.97,61.7,1014.95,1.96
16/08/2023 09:00,441.63,27.2,95,18.76,72.7,1012.74,2.86
16/08/2023 10:00,583.86,27.47,93.8,17.51,50.5,1013.11,3.8
16/08/2023 11:00,732.63,27.61,92.6,19.27,48.8,1013.06,4.51
16/08/2023 12:00,694.33,28.54,86.5,20.62,39.5,1012.87,4.35
16/08/2023 13:00,657.24,27.83,86.8,19.37,53,1013.48,4.06
16/08/2023 14:00,570.25,28.21,86.6,19.41,56.8,1011.78,3.48
16/08/2023 15:00,431.46,28.48,86.2,22.29,61.8,1013.57,2.74
16/08/2023 16:00,240.5,27.68,86.9,22.72,61.9,1013.25,2.01
16/08/2023 17:00,30.76,27.33,82.8,23.37,56.7,1011.09,0.91
16/08/2023 18:00,0.4,27.37,83.3,24.45,55.5,1011.36,0
16/08/2023 19:00,4.31,26.87,83.3,25.22,54.1,1013.76,0
16/08/2023 20:00,3.96,26.81,87.2,24.6,51.5,1011.75,0
16/08/2023 21:00,0,25.92,86,23.75,52.8,1014.7,0
16/08/2023 22:00,0,25.87,87.6,23.84,74.1,1012.06,0
16/08/2023 23:00,12.31,24.9,86,23.23,44.6,1013.91,0
17/08/2023 00:00,0,24.9,90.5,22.83,43.8,1011.21,0
17/08/2023 01:00,0,25.19,90,22.11,76.1,1013.5,0
17/08/2023 02:00,0,24.9,91.7,22.51,56.8,1013.53,0
17/08/2023 03:00,0,24.9,91.3,19.99,74.7,1011.87,0
17/08/2023 04:00,4.41,25.42,92.4,20.97,59.9,1013.05,0
17/08/2023 05:00,0,25.19,96.7,17.08,56.5,1012.85,0
17/08/2023 06:00,6.08,26.39,96.7,15.97,71.8,1013.18,0
17/08/2023 07:00,49.72,26.43,92,17.55,61.8,1012.76,0.95
17/08/2023 08:00,260.73,27.29,92.8,16.25,51.4,1011.85,2.05
17/08/2023 09:00,447.29,27.37,95.3,18,54.7,1013.36,2.8
17/08/2023 10:00,554.23,27.42,95.3,18.17,55.3,1012.09,3.55
17/08/2023 11:00,661.82,28,91.2,16.68,50.9,1014.37,4.33
17/08/2023 12:00,614.74,28.25,90.7,18.76,52.4,1012.79,4.19
17/08/2023 13:00,673.45,28.42,85.9,19.35,79.5,1013.62,3.88
17/08/2023 14:00,523.67,28.57,84.2,19.13,55.9,1014.14,3.81
17/08/2023 15:00,386.67,28.4,85.1,23.51,65,1013.15,2.7
17/08/2023 16:00,209.78,27.58,83.1,21.56,75.4,1015.03,2.03
17/08/2023 17:00,27.25,27.71,85,23.05,65.6,1013.07,0.86
17/08/2023 18:00,0,27.24,84.5,24.12,67.8,1012.77,0
17/08/2023 19:00,8.6,26.98,84.6,24.82,63.2,1013.24,0
17/08/2023 20:00,3.77,26.45,84.7,26.18,65.8,1012.53,0
17/08/2023 21:00,2.32,26.47,88.2,24.3,59.3,1012.61,0
17/08/2023 22:00,3.89,25.25,89,22.6,59.6,1012,0
17/08/2023 23:00,1.84,25.17,89.9,22.35,74.2,1014.21,0
18/08/2023 00:00,0,25.48,89.5,23.47,42.2,1012.38,0
18/08/2023 01:00,0,25.23,90.1,21.89,54,1014.24,0
18/08/2023 02:00,0,25.02,90.5,22.57,53.5,1012.53,0
18/08/2023 03:00,0,24.99,94.2,19.42,63,1013.95,0
18/08/2023 04:00,0,25.2,94.7,18.35,46.7,1013.3,0
18/08/2023 05:00,1.58,25.33,92.8,19.88,34.1,1013.59,0
18/08/2023 06:00,0,26.5,94.3,18.95,51.5,1015.03,0
18/08/2023 07:00,70.26,26.38,92.7,16.81,54.1,1012.56,0.9
18/08/2023 08:00,282.86,27.13,93.4,17.99,82.7,1011.91,2.03
18/08/2023 09:00,463.09,27.84,92.5,17.89,58.3,1013.42,2.89
18/08/2023 10:00,546.27,27.32,91.7,18.1,64.6,1013.13,3.97
18/08/2023 11:00,749.41,28.01,91.2,17.48,64.1,1012.51,4.27
18/08/2023 12:00,793.78,27.8,87.9,19.15,38.6,1015.02,4.37
18/08/2023 13:00,678.7,28.35,85,19.64,64.1,1013.5,4.15
18/08/2023 14:00,575.1,28.18,84.9,22.36,72.9,1014.26,3.52
18/08/2023 15:00,412.13,28.53,84.1,22.65,49.6,1013.82,2.64
18/08/2023 16:00,188.63,27.82,81.8,21.96,56.3,1013.54,1.71
18/08/2023 17:00,32.27,27.31,86.7,24.52,60.1,1012.43,0.89
18/08/2023 18:00,0,27.5,83.6,24.75,40.2,1013.54,0
18/08/2023 19:00,8.01,26.96,83.3,24.07,70.8,1013.36,0
18/08/2023 20:00,0,26.35,83.9,24.78,52.3,1013.28,0
18/08/2023 21:00,0,25.84,82.8,24.48,84.6,1012.29,0
18/08/2023 22:00,3.59,25.68,87.7,22.64,61.9,1011.56,0
18/08/2023 23:00,4.87,24.9,84.8,23.44,51.9,1016.17,0
19/08/2023 00:00,2,25.29,89.6,23.37,0,1013.51,0
19/08/2023 01:00,3.89,25.08,89.6,23.14,0,1011.67,0
19/08/2023 02:00,0,25.58,89.4,22.74,0,1012.8,0
19/08/2023 03:00,0,24.99,95,21,0,1013.77,0
19/08/2023 04:00,0.93,24.9,92,19.25,0,1013.77,0
19/08/2023 05:00,0,25.37,92.5,16.39,0,1014.85,0
19/08/2023 06:00,0,25.94,91.7,15.67,56.2,1013.25,0
19/08/2023 07:00,65.5,26.21,93.6,16.9,0,1013.07,0.91
19/08/2023 08:00,242.3,26.53,93.4,17.52,0,1011.85,1.88
19/08/2023 09:00,436.92,27.37,92.6,17.64,0,1011.32,2.99
19/08/2023 10:00,584.29,27.16,93.1,17.89,0,1012.42,4.01
19/08/2023 11:00,681.23,27.95,90.5,18.19,0,1012.48,4.04
19/08/2023 12:00,711.05,27.93,90.3,17.73,53.2,1011.53,4.63
19/08/2023 13:00,632.24,28.28,86.9,19.94,65.7,1013.81,3.92
19/08/2023 14:00,479.35,28.91,85.9,21.68,59.3,1013.89,3.41
19/08/2023 15:00,427.36,28.31,82.6,21.7,0,1012.92,2.73
19/08/2023 16:00,211.76,28.03,83.8,22.52,65,1012.8,1.84
19/08/2023 17:00,33.05,28.11,85.1,25.26,0,1012.27,0.87
19/08/2023 18:00,8.05,27.51,85,24.07,0,1012.49,0
19/08/2023 19:00,0,27.08,82.8,26.81,72.4,1013.46,0
19/08/2023 20:00,7.39,27.04,83.8,26.24,0,1013.67,0
19/08/2023 21:00,16.34,26.73,82.1,25.59,60.3,1012.14,0
19/08/2023 22:00,0,25.22,82.8,25.47,59.4,1011.99,0
19/08/2023 23:00,0,25.02,89,21.25,0,1012.24,0
20/08/2023 00:00,0,25.6,91.9,23.05,65.3,1014.48,0
20/08/2023 01:00,9.12,25.13,95.5,21.41,64.6,1013.61,0
20/08/2023 02:00,0,25.54,91.7,20.39,47.2,1013.22,0
20/08/2023 03:00,0,25.52,91.9,18.44,52,1012.33,0
20/08/2023 04:00,2.69,25.11,93.4,18.42,51.4,1012.67,0
20/08/2023 05:00,9.62,26.17,94.4,19.01,61.5,1011.47,0
20/08/2023 06:00,0,26.2,94,17.42,53.6,1011.82,0
20/08/2023 07:00,69.79,26.09,92.8,16.78,44.6,1014.29,0.98
20/08/2023 08:00,242.26,26.72,93.9,19.33,69.3,1010.43,1.83
20/08/2023 09:00,465.25,27.07,94.3,17.89,56.7,1011.91,3.07
20/08/2023 10:00,580.16,27.19,92.8,18.33,53.8,1011.82,3.7
20/08/2023 11:00,627.9,27.91,89.6,21.7,50.4,1014.61,3.87
20/08/2023 12:00,703.02,28.36,90.9,19.75,66.7,1013.89,4.11
20/08/2023 13:00,586.96,28.67,88.9,20.5,70.8,1014.72,3.9
20/08/2023 14:00,591.38,28,86.1,21,59.9,1012.34,3.61
20/08/2023 15:00,395.84,28.38,85.7,21.59,49.8,1012.9,2.94
20/08/2023 16:00,197.36,28.02,85.3,23.1,43.2,1013.11,1.9
20/08/2023 17:00,22.69,27.94,83.4,25.39,34.4,1010.73,0.87
20/08/2023 18:00,0,26.93,83,23.58,30,1012.32,0
20/08/2023 19:00,0,26.87,84.4,24.18,74.4,1012.69,0
20/08/2023 20:00,5.66,27.01,83.3,24.91,66.2,1012.06,0
20/08/2023 21:00,27.57,26.59,82.5,24.28,55.5,1013.58,0
20/08/2023 22:00,0,26.08,86,25.59,65.8,1013.33,0
20/08/2023 23:00,0.75,25.32,88.5,21.05,54.7,1013.09,0
21/08/2023 00:00,0,25.3,88.4,22.91,73.2,1011.64,0
21/08/2023 01:00,0,25.29,89.6,21.54,53.9,1013.14,0
21/08/2023 02:00,2.14,25.24,89.9,22.27,41.3,1014.26,0
21/08/2023 03:00,0,25.57,94.6,22.64,65.3,1013.09,0
21/08/2023 04:00,0,25.42,91.7,19.13,40.1,1013.02,0
21/08/2023 05:00,0,25.3,97,16.29,44.3,1013.19,0
21/08/2023 06:00,8.41,26.01,95.1,19.49,49.6,1012.65,0
21/08/2023 07:00,50.98,26.38,96.6,17.59,51.6,1011.88,0.9
21/08/2023 08:00,260.61,26.83,91.7,16.18,68.6,1011.48,1.91
21/08/2023 09:00,418.38,27.22,94.5,15.36,47.5,1012.51,3.08
21/08/2023 10:00,529.68,28.11,90.8,18.85,62.1,1014.48,3.7
21/08/2023 11:00,664.92,28.02,90.1,20.82,64.4,1012.99,4.47
21/08/2023 12:00,709.93,28.14,86.2,18.04,40.9,1011.2,4.54
21/08/2023 13:00,580.92,27.53,85.9,19.49,46.7,1013.04,3.85
21/08/2023 14:00,585.31,28.62,87.4,22.4,45.7,1012.57,3.89
21/08/2023 15:00,416.03,28.6,82.8,20.89,53.4,1014.13,2.66
21/08/2023 16:00,187.08,27.57,82.6,21.54,40.9,1013.73,1.77
21/08/2023 17:00,31.43,27.69,87.1,24.62,47.1,1014.56,0.78
21/08/2023 18:00,0,27.11,83.2,26.4,60.5,1015.05,0
21/08/2023 19:00,0,27.2,82.8,22.94,66.5,1012.26,0
21/08/2023 20:00,2.75,26.78,83.8,25.41,45.9,1014.02,0
21/08/2023 21:00,7.36,26.48,84.4,25.45,54.5,1012.47,0
21/08/2023 22:00,0,24.93,90.3,24.05,54.1,1014,0
21/08/2023 23:00,6.96,24.9,85.8,24.16,65.2,1011.61,0
22/08/2023 00:00,0.22,25.27,90.4,22.24,75.8,1012.01,0
22/08/2023 01:00,0,25.52,88.2,23.99,49.3,1013.01,0
22/08/2023 02:00,6.2,25.61,92.4,21.93,70.9,1011.62,0
22/08/2023 03:00,4.89,25.28,93.5,21.69,57.1,1009.21,0
22/08/2023 04:00,0,24.99,94.8,18.62,44.4,1012.24,0
22/08/2023 05:00,0,25.88,94.5,17.53,90,1012.23,0
22/08/2023 06:00,1.9,25.65,95.9,17.94,56.9,1014.31,0
22/08/2023 07:00,62.96,26.27,98,18.54,56.1,1010.88,0.99
22/08/2023 08:00,268.92,26.73,95.6,16.77,61.3,1011.81,1.77
22/08/2023 09:00,500.92,26.97,95.6,16.81,83.6,1011.38,2.91
22/08/2023 10:00,562.59,27.66,90.4,16.4,37.8,1012.47,3.81
22/08/2023 11:00,711.57,27.88,89,17.13,59.4,1014.25,4.32
22/08/2023 12:00,629,28.41,90.1,17.77,54.4,1012.65,4.27
22/08/2023 13:00,598.73,28.56,87.4,18.81,56.4,1012.84,4.01
22/08/2023 14:00,521.74,28.36,86.9,21.86,40.5,1013.03,3.65
22/08/2023 15:00,451,28.34,82,21.8,62.9,1014.9,2.95
22/08/2023 16:00,178.32,28.24,84.2,22.46,72.6,1013.29,1.72
22/08/2023 17:00,30.07,27.7,81,21.29,62.7,1010.74,0.79
22/08/2023 18:00,4.07,27.5,85.6,24.8,55.8,1013.85,0
22/08/2023 19:00,2.29,26.76,85.3,24.05,52.9,1011.12,0
22/08/2023 20:00,7.16,26.38,84.7,25.18,52.8,1012.7,0
22/08/2023 21:00,0,26.05,85.6,24.62,53.5,1012.35,0
22/08/2023 22:00,1.75,25.56,87.5,24.97,59.7,1013.82,0
22/08/2023 23:00,3.7,25.11,86.4,24.76,37,1013.79,0
23/08/2023 00:00,4.17,25.62,88.8,23.79,31.1,1012.15,0
23/08/2023 01:00,0,24.94,91.5,22.51,30.9,1013.23,0
23/08/2023 02:00,0,25.13,91.5,21.88,59.8,1012.93,0
23/08/2023 03:00,3.1,24.9,92.7,22.52,59.6,1012.41,0
23/08/2023 04:00,0,25.46,94.7,19.68,36.4,1013.37,0
23/08/2023 05:00,0,25.19,92,19.22,54.8,1011.83,0
23/08/2023 06:00,0,26.15,94.5,20.22,33.1,1011.81,0
23/08/2023 07:00,58.52,26.07,93,18.01,46.1,1013.64,0.84
23/08/2023 08:00,259.05,26.72,96.3,17.32,61.6,1013.01,1.84
23/08/2023 09:00,417.44,27.24,90.7,18.81,32,1012.17,2.82
23/08/2023 10:00,595.3,27.58,93.8,16.84,20.3,1012.85,3.66
23/08/2023 11:00,724.92,28.61,91.3,18.45,33.5,1014.33,4.39
23/08/2023 12:00,627.49,27.93,91.7,19.14,37.1,1010.75,4.35
23/08/2023 13:00,616.17,28.3,85.4,21.55,44.6,1012.35,4.24
23/08/2023 14:00,507.32,28.12,82.1,20.06,55.6,1015.55,3.61
23/08/2023 15:00,366.31,28.32,86.7,22.36,34.8,1015.25,2.83
23/08/2023 16:00,195.02,27.64,82.9,22.56,77.1,1012.98,1.67
23/08/2023 17:00,37.71,27.59,81.3,24.22,58.4,1012.49,0.81
23/08/2023 18:00,6.37,27.44,84.2,23.23,42,1012.88,0
23/08/2023 19:00,13.11,27.29,84.6,23.98,44,1013.32,0
23/08/2023 20:00,0,26.82,82.6,24.07,56.9,1013.17,0
23/08/2023 21:00,0,26.31,86.6,24.63,66.8,1012.53,0
23/08/2023 22:00,10.72,25.41,84.1,24.36,65.9,1013.97,0
23/08/2023 23:00,0,25.05,89,26.37,61.1,1014.57,0
24/08/2023 00:00,0,25.4,86.5,21.22,0,1014.16,0
24/08/2023 01:00,7.15,25.1,92.8,22.63,0,1011.28,0
24/08/2023 02:00,0,25.24,92.5,21.48,0,1011.63,0
24/08/2023 03:00,7.28,25.16,96.8,20.47,0,1011.71,0
24/08/2023 04:00,0,25.18,93.5,20.25,0,1013.8,0
24/08/2023 05:00,0,25.33,94.8,17.49,0,1014.09,0
24/08/2023 06:00,1.76,26.05,95.1,18.72,0,1012.96,0
24/08/2023 07:00,36.43,26.73,92.1,17.05,0,1012.5,0.86
24/08/2023 08:00,268.43,26.63,91.9,16.9,0,1013.15,1.95
24/08/2023 09:00,460.65,27.45,92.7,17.83,0,1012.66,2.81
24/08/2023 10:00,652.34,27.93,92.8,18.17,0,1013.23,3.96
24/08/2023 11:00,656.44,28.05,92.5,19.08,0,1015.3,3.97
24/08/2023 12:00,675.68,28.05,89.6,20.1,0,1013.26,4.73
24/08/2023 13:00,652.55,28.59,86.3,20.03,0,1013.64,4.39
24/08/2023 14:00,575.33,28.67,86.2,20.18,0,1014.32,3.62
24/08/2023 15:00,372.04,28.35,80.9,23.18,76,1014.05,2.87
24/08/2023 16:00,202.78,27.69,82.1,23.56,71.2,1013.82,1.75
24/08/2023 17:00,23.24,28.35,81.6,24.08,0,1012.95,0.84
24/08/2023 18:00,4.53,27.67,85.5,26.23,0,1012.75,0
24/08/2023 19:00,0,27.26,82.7,23.23,71.8,1011.58,0
24/08/2023 20:00,1.83,26.34,83.5,23.77,0,1011.48,0
24/08/2023 21:00,2.53,26.47,85.8,24.28,0,1013.83,0
24/08/2023 22:00,4.52,25.02,85.4,23.43,0,1013.46,0
24/08/2023 23:00,0,24.9,86.8,25.59,0,1013.51,0
25/08/2023 00:00,3.91,25.15,88,21.08,0,1012.15,0
25/08/2023 01:00,11.87,25.6,94.4,21.38,0,1011.2,0
25/08/2023 02:00,0,25.24,93.5,21.33,0,1011.43,0
25/08/2023 03:00,2.77,25.1,96.1,19.99,0,1013.26,0
25/08/2023 04:00,0,25.01,95.9,21.72,0,1011.33,0
25/08/2023 05:00,0,25.32,95.5,17.55,0,1013.38,0
25/08/2023 06:00,7.7,26.08,96.6,17.57,0,1011.52,0
25/08/2023 07:00,67.96,26.44,95.5,18.74,0,1013.59,0.92
25/08/2023 08:00,282.55,26.87,92.9,16.87,0,1013.6,1.84
25/08/2023 09:00,492.98,27.34,92.5,17.09,0,1010.94,2.95
25/08/2023 10:00,571.54,27.88,94.1,17.81,0,1012.46,3.63
25/08/2023 11:00,622.28,27.87,88.8,19.29,0,1012.2,4.01
25/08/2023 12:00,752.96,28.11,93,19.27,50.5,1013,4.2
25/08/2023 13:00,693.03,27.97,87.9,19.31,87.9,1013.47,4.26
25/08/2023 14:00,615.12,28.52,86.1,22.15,0,1011.19,3.57
25/08/2023 15:00,413.27,28.19,84.5,23.85,0,1013.74,2.8
25/08/2023 16:00,222.66,28.01,83,22.47,0,1011.99,1.67
25/08/2023 17:00,25.37,27.82,81.6,23.12,0,1012.53,0.73
25/08/2023 18:00,1.98,27.44,83.6,22.45,0,1011.33,0
25/08/2023 19:00,0,27.13,83.4,25.21,72.7,1012.84,0
25/08/2023 20:00,0,26.76,82.7,23.52,0,1013.5,0
25/08/2023 21:00,10.67,26.49,83.6,24.3,0,1013.87,0
25/08/2023 22:00,0,25.62,85,25.22,50.7,1012.72,0
25/08/2023 23:00,8.95,25.24,84.8,23.71,0,1012.71,0
26/08/2023 00:00,0,25.05,89.3,22.89,66.7,1013.34,0
26/08/2023 01:00,0.41,25.42,92,22.16,30,1011.9,0
26/08/2023 02:00,5.57,25.26,91,22.5,56.2,1013.86,0
26/08/2023 03:00,0,24.99,91.3,19.5,43.4,1013.61,0
26/08/2023 04:00,0,24.9,92.3,19.63,59.6,1011.96,0
26/08/2023 05:00,3.25,25.88,93.4,18.49,54.7,1013.76,0
26/08/2023 06:00,0,26.08,95.1,19.12,73.5,1012.73,0
26/08/2023 07:00,63.08,26.04,95.9,18.83,39,1013.07,0.89
26/08/2023 08:00,250.9,26.82,94.5,18.05,53.3,1014.09,1.88
26/08/2023 09:00,438.96,27.95,93.1,17.25,48,1013.08,3.02
26/08/2023 10:00,606.12,28.04,90.1,18.66,49.5,1012.71,3.91
26/08/2023 11:00,627.27,28.04,89.1,20.61,57.3,1011.82,4.39
26/08/2023 12:00,690.14,28.3,87.1,18.72,49,1012.03,4.29
26/08/2023 13:00,723.43,28.62,88.4,20.27,53.6,1013.9,4.04
26/08/2023 14:00,540.62,28.19,87.5,20.45,73.8,1012.52,3.53
26/08/2023 15:00,402.69,28.65,87.6,21.73,57.4,1013.3,2.86
26/08/2023 16:00,179.06,28.27,81.7,24.4,47.1,1013.08,1.76
26/08/2023 17:00,24.02,27.8,82.1,22.95,60.9,1013.02,0.74
26/08/2023 18:00,0,27.37,80.6,23.52,50.2,1012.15,0
26/08/2023 19:00,0,26.7,82.2,24.9,60.4,1012.2,0
26/08/2023 20:00,0,26.4,84,26.74,37.3,1012.56,0
26/08/2023 21:00,0,26.2,83.9,24.65,60.9,1012.51,0
26/08/2023 22:00,0,25.19,87.5,25.53,51.4,1012.35,0
26/08/2023 23:00,1.66,25.24,88.7,22.08,61.4,1014.94,0
27/08/2023 00:00,0,25.67,92.5,23.81,48.5,1013.29,0
27/08/2023 01:00,0,24.96,90.6,21.32,56.2,1014.03,0
27/08/2023 02:00,0,25.16,92.2,22.59,48.7,1011.42,0
27/08/2023 03:00,21,24.9,93,21.82,33.6,1014.64,0
27/08/2023 04:00,0,24.9,90.5,17.92,47,1014.17,0
27/08/2023 05:00,9.83,25.49,99.4,17.13,30,1013.3,0
27/08/2023 06:00,0,26.04,98.7,18.92,65.7,1013.95,0
27/08/2023 07:00,63.1,26.7,97.9,16.17,32.2,1011.98,0.87
27/08/2023 08:00,271.4,26.36,97.4,17.01,55.3,1012.34,1.99
27/08/2023 09:00,423.97,27.38,92.1,17.82,63.8,1012.49,2.76
27/08/2023 10:00,602.25,27.5,91,18.35,50.3,1011.82,3.77
27/08/2023 11:00,602.7,27.69,90.7,20.39,51.2,1012.86,4.23
27/08/2023 12:00,643.16,27.47,87.8,19.34,45.5,1011.12,4.13
27/08/2023 13:00,639.38,28.48,87.1,20.65,64.7,1012.88,4.05
27/08/2023 14:00,558.68,28.42,87.2,21.38,47.4,1010.93,3.67
27/08/2023 15:00,446.28,28.38,82.7,21.92,62,1011.82,2.71
27/08/2023 16:00,193.09,28.04,82.7,23,61.3,1012.85,1.75
27/08/2023 17:00,18.17,27.74,83.3,23.71,57.4,1013.26,0.76
27/08/2023 18:00,0,26.97,82.6,23.34,77,1012.82,0
27/08/2023 19:00,1.57,27.1,82.1,26.12,71.3,1014.01,0
27/08/2023 20:00,0,26.38,80.7,24.71,69.5,1012.68,0
27/08/2023 21:00,8.41,26.15,85.6,24.11,49.5,1012.14,0
27/08/2023 22:00,16.85,25.52,83.8,22.47,68.7,1012.19,0
27/08/2023 23:00,0,25.08,87,21.94,43.3,1013.48,0
